geolocation_zip_code_prefix,geolocation_state,geolocation_city,geolocation_lat,geolocation_lng
7093,SP,guarulhos,-23.456752235543597,-46.54195399580729
7094,SP,guarulhos,-23.454069341646484,-46.538351158387144
7095,SP,guarulhos,-23.459334238592245,-46.534290293438815
7096,SP,guarulhos,-23.451080213082108,-46.53880517035199
7097,SP,adamantina guarulhos,-23.44557066036203,-46.54027366297844
7110,SP,guarulhos,-23.46744896891443,-46.526218056922445
7111,SP,guarulhos,-23.464630493029805,-46.522568932397824
7112,SP,guarulhos,-23.469086979465835,-46.51564874964788
7113,SP,guarulhos,-23.463235155109494,-46.51845847690557
7114,SP,guarulhos,-23.45569943964035,-46.52822001850583
7115,SP,guarulhos,-23.453555696814686,-46.53265790900219
7120,SP,guarulhos,-23.454909880016782,-46.52574242242052
7121,SP,guarulhos,-23.451634567406504,-46.522566264797206
7122,SP,guarulhos,-23.44891169583897,-46.51820048155778
7123,SP,guarulhos,-23.444799893535805,-46.52533975668787
7124,SP,guarulhos,-23.433756618856698,-46.5313962034081
7130,SP,guarulhos,-23.442683294601938,-46.51951465521663
7131,SP,guarulhos,-23.434710243101403,-46.52579898900954
7132,SP,guarulhos,-23.43450882365695,-46.51678664071362
7133,SP,guarulhos,-23.436613540049805,-46.51131836951586
7134,SP,guarulhos,-23.428849785201788,-46.51276058328167
7135,SP,guarulhos,-23.42436095738615,-46.52506169175083
7140,SP,guarulhos,-23.42985130927547,-46.49793467210024
7141,SP,guarulhos,-23.427770669303914,-46.50752217731145
7142,SP,guarulhos,-23.414559557446445,-46.49052972911694
7143,SP,guarulhos,-23.422534636284706,-46.500935935524716
7144,SP,guarulhos,-23.407834035917563,-46.51587328960557
7145,SP,guarulhos,-23.4163460695912,-46.49559031398681
7150,SP,guarulhos,-23.417832494032446,-46.46315480605673
7151,SP,guarulhos,-23.409519977721935,-46.455455379847166
7152,SP,guarulhos,-23.405227756030246,-46.4708101332688
7153,SP,guarulhos,-23.378139567831656,-46.44840715208612
7154,SP,guarulhos,-23.374335120612244,-46.44879012565877
7155,SP,guarulhos,-23.416465992666883,-46.46795614775123
7156,SP,guarulhos,-23.394531017594794,-46.451290315598136
7159,SP,guarulhos,-23.38224503470775,-46.40308747857078
7160,SP,guarulhos,-23.41168047202263,-46.446657416452716
7161,SP,guarulhos,-23.398336698540245,-46.438427025889474
7162,SP,guarulhos,-23.40571746992737,-46.44558362970727
7170,SP,guarulhos,-23.432884521452223,-46.4384445869608
7171,SP,guarulhos,-23.421782048746916,-46.4368201265235
7172,SP,guarulhos,-23.421258926663196,-46.43092984854711
7173,SP,guarulhos,-23.430649701294392,-46.429585017613405
7174,SP,guarulhos,-23.4248114654351,-46.419980984800816
7175,SP,guarulhos,-23.40942694188305,-46.402454116789166
7176,SP,guarulhos,-23.409887282698747,-46.386349927019474
7177,SP,guarulhos,-23.41904140516967,-46.39763957337916
7178,SP,guarulhos,-23.401125896637243,-46.39900684321468
7179,SP,guarulhos,-23.40390259566949,-46.41897149492989
7180,SP,guarulhos,-23.45229770888553,-46.476826473050544
7181,SP,guarulhos,-23.44391265623311,-46.46748046333916
7182,SP,guarulhos,-23.442513491659536,-46.46389686401544
7183,SP,guarulhos,-23.44094711166319,-46.46118308781565
7184,SP,guarulhos,-23.41769571482058,-46.39366632192205
7190,SP,guarulhos,-23.458048869363065,-46.499033320792314
7191,SP,guarulhos,-23.45705826731377,-46.50752213329678
7192,SP,guarulhos,-23.45223772766551,-46.506352733682476
7193,SP,guarulhos,-23.447269514691264,-46.50252441688814
7194,SP,guarulhos,-23.44299910569209,-46.506324053186724
7195,SP,guarulhos,-23.447804933117254,-46.511074855524164
7196,SP,guarulhos,-23.452296618187937,-46.50959006272505
7197,SP,guarulhos,-23.459383859803527,-46.51579224120747
7210,SP,guarulhos,-23.457495665084085,-46.438240889418935
7215,SP,guarulhos,-23.4646745691832,-46.44051402362672
7220,SP,guarulhos,-23.46936456768062,-46.466610887719405
7221,SP,guarulhos,-23.471009789665658,-46.47396233721792
7222,SP,guarulhos,-23.464770794088764,-46.47191868683146
7223,SP,guarulhos,-23.46335870416005,-46.47846708433097
7224,SP,guarulhos,-23.465322880957945,-46.48341536168109
7230,SP,guarulhos,-23.454556527935715,-46.4559961736256
7231,SP,guarulhos,-23.455787803565528,-46.46424191215291
7232,SP,guarulhos,-23.465910526510577,-46.46365882298148
7240,SP,guarulhos,-23.447989217217327,-46.438802726314904
7241,SP,guarulhos,-23.44594904509472,-46.42684053090227
7242,SP,guarulhos,-23.439511515770263,-46.42206235799993
7243,SP,guarulhos,-23.438677157619786,-46.41273490216335
7244,SP,guarulhos,-23.447083475428116,-46.41377172720571
7250,SP,guarulhos,-23.420380064391182,-46.37523186254435
7251,SP,guarulhos,-23.43344911591481,-46.40520916987291
7252,SP,guarulhos,-23.443868493202817,-46.40767291922688
7260,SP,guarulhos,-23.45489055515644,-46.41614743980487
7261,SP,guarulhos,-23.447459578889347,-46.40842861959479
7262,SP,guarulhos,-23.47557557040396,-46.39326643779507
7263,SP,guarulhos,-23.459508636006124,-46.410675553331195
7270,SP,guarulhos,-23.462096662623317,-46.42896094475843
7271,SP,guarulhos,-23.41197469360249,-46.459605654603536
7272,SP,guarulhos,-23.465824833662687,-46.424610081577256
7273,SP,guarulhos,-23.457572417195905,-46.42095652883156
7283,SP,guarulhos,-23.439315918402663,-46.46090001110851
7400,SP,aruja,-23.39579584182619,-46.32400757448921
7401,SP,aruja,-23.388999939159582,-46.320741299406684
7402,SP,aruja,-23.396730936566893,-46.31433543906336
7403,SP,aruja,-23.39206955529842,-46.31098643327835
7404,SP,aruja,-23.389543272626646,-46.29946927831971
7405,SP,aruja,-23.38876496265954,-46.30146421937002
7407,SP,aruja,-23.379000236906816,-46.30969818730269
7411,SP,aruja,-23.404770567834486,-46.34285261030288
7413,SP,aruja,-23.40727932178789,-46.36070770262757
7414,SP,aruja,-23.406306523317348,-46.36483792601541
7417,SP,aruja,-23.387237207251236,-46.325873057397374
7422,SP,aruja,-23.388624369528188,-46.35467717956907
7424,SP,aruja,-23.33051710807452,-46.308324846358175
7428,SP,aruja,-23.40736880145039,-46.32392881000661
7429,SP,aruja,-23.413761210615473,-46.329238283818476
7431,SP,aruja,-23.419418541338626,-46.35509012683139
7432,SP,aruja,-23.420012940949206,-46.36378881162076
7434,SP,aruja,-23.415986038722092,-46.321185079464684
7435,SP,aruja,-23.415756895422387,-46.31792731448526
7436,SP,aruja,-23.41454277590119,-46.300899851857594
7437,SP,aruja,-23.42524416978052,-46.29422825421436
7438,SP,aruja,-23.406423638976978,-46.29272770042685
7439,SP,aruja,-23.39859122202836,-46.27872141719371
7440,SP,aruja,-23.41594610542997,-46.283253889425865
7443,SP,aruja,-23.418409552324658,-46.30508807701302
7500,SP,santa isabel,-23.31817634345101,-46.22628843894135
7600,SP,mairipora,-23.331462558559654,-46.59672076250549
7700,SP,caieiras,-23.36299722610414,-46.741005330232284
7703,SP,caieiras,-23.371966099481476,-46.75305403030636
7704,SP,caieiras,-23.37643379974667,-46.75045586224628
7705,SP,maua,-23.65961406193379,-46.47578470116613
7712,SP,caieiras,-23.3555367728333,-46.74574703190718
7713,SP,caieiras,-23.35235340912295,-46.74839768204598
7714,SP,caieiras,-23.348067764606334,-46.75838189078399
7715,SP,caieiras,-23.346061648827206,-46.75207347921868
7716,SP,caieiras,-23.342970984055075,-46.746406930393945
7717,SP,caieiras,-23.334806336311296,-46.7523568480471
7718,SP,caieiras,-23.33724647848524,-46.756239756998646
7724,SP,caieiras,-23.35773540534355,-46.73305868070419
7726,SP,caieiras,-23.37337731494563,-46.70571606170811
7727,SP,caieiras,-23.373840335701754,-46.67753617864026
7733,SP,caieiras,-23.410996484319384,-46.67488199044223
7734,SP,caieiras,-23.403374381393462,-46.69125832220602
7739,SP,caieiras,-23.39262136521259,-46.71348066937471
7740,SP,caieiras,-23.391310117562384,-46.71269902826519
7741,SP,caieiras,-23.393091583576314,-46.70895064531209
7743,SP,caieiras,-23.379837672391723,-46.70736612931192
7744,SP,caieiras,-23.3909904489881,-46.716051219297334
7745,SP,caieiras,-23.38120823193515,-46.719138342739036
7747,SP,caieiras,-23.390896938286577,-46.71985491417885
7748,SP,caieiras,-23.391523998830447,-46.730760628003814
7749,SP,caieiras,-23.38532279555099,-46.73865774602914
7750,SP,cajamar,-23.37903362115316,-46.85843481371101
7752,SP,cajamar,-23.363578312468178,-46.859120318159874
7753,SP,cajamar,-23.329890861211528,-46.920572212790994
7756,SP,cajamar,-23.38963960554881,-46.86296426160834
7760,SP,jordanesia,-23.36357620707967,-46.79754793645439
7764,SP,cajamar,-23.3766814354705,-46.926804919234456
7767,SP,cajamar,-23.33558603502204,-46.92622235722735
7768,SP,cajamar,-23.33531198769312,-46.91458588004054
7770,SP,cajamar,-23.41219566123354,-46.84342350637271
7776,SP,cajamar,-23.340646983358322,-46.84554800798717
7778,SP,cajamar,-23.361580757952467,-46.87233906326772
7781,SP,cajamar,-23.286386307070188,-46.87353292149191
7785,SP,cajamar,-23.332061304062393,-46.82858244289879
7786,SP,cajamar jordanesia,-23.336334032653937,-46.83030836917735
7787,SP,caieiras cajamar,-23.33727369970876,-46.83056022741739
7788,SP,cajamar,-23.35185165575311,-46.82658921839507
7789,SP,cajamar,-23.360908007773016,-46.84786779613185
7790,SP,caieiras cajamar,-23.405810676791617,-46.75340214164991
7791,SP,cajamar,-23.4060491467151,-46.859697193576544
7792,SP,caieiras cajamar,-23.375506408462236,-46.803019229603436
7793,SP,caieiras cajamar,-23.411172092251597,-46.7992870597256
7794,SP,cajamar,-23.417188218031296,-46.82524878302182
7801,SP,franco da rocha,-23.32211741798462,-46.72572163630748
7802,SP,franco da rocha,-23.326612866686556,-46.728703843797724
7803,SP,franco da rocha,-23.330907019217094,-46.732038991760966
7804,SP,franco da rocha,-23.32537070931191,-46.73432760117139
7807,SP,franco da rocha,-23.320892655478534,-46.73307109237535
7808,SP,franco da rocha,-23.32026446720473,-46.73889861417569
7809,SP,franco da rocha,-23.324379655367807,-46.74701544603654
7810,SP,franco da rocha,-23.322798969135494,-46.763641421247215
7811,SP,franco da rocha,-23.31538616031486,-46.77828873175944
7812,SP,franco da rocha,-22.90682845367693,-47.0122315834516
7813,SP,franco da rocha,-23.319158853644485,-46.72429037726342
7830,SP,franco da rocha,-23.303573900513914,-46.75669721356182
7832,SP,franco da rocha,-22.754587278487627,-46.8977010676162
7835,SP,franco da rocha,-23.308586331097562,-46.743513246060026
7836,SP,franco da rocha,-23.303889028875325,-46.74110631717829
7840,SP,franco da rocha,-23.315499408159113,-46.73177900123747
7841,SP,franco da rocha,-23.315918131998984,-46.73704824336607
7842,SP,franco da rocha,-23.319992384044273,-46.719471143257884
7844,SP,franco da rocha,-23.30514328408621,-46.734098102979694
7845,SP,franco da rocha,-23.30797578932859,-46.73024156626988
7846,SP,franco da rocha,-23.310561094557283,-46.728494916667394
7847,SP,franco da rocha,-23.313344264114104,-46.724836029499706
7849,SP,franco da rocha,-23.317982029698594,-46.726394926004346
7850,SP,franco da rocha,-23.33192109044644,-46.72461319257209
7851,SP,franco da rocha,-23.32843547174493,-46.72233836507329
7852,SP,franco da rocha,-23.324960569847995,-46.719914326269084
7853,SP,franco da rocha,-23.32310511623535,-46.713688024890665
7854,SP,franco da rocha,-23.323738675865336,-46.70769917744536
7855,SP,franco da rocha,-23.325214293233753,-46.70407071970604
7856,SP,franco da rocha,-23.323290592942367,-46.700946809249366
7857,SP,franco da rocha,-23.33081991835656,-46.7105656371217
7858,SP,franco da rocha,-23.32830123460838,-46.710616186465444
7859,SP,franco da rocha,-23.32940160187254,-46.71615987632735
7860,SP,franco da rocha,-23.319622349162845,-46.71855001200105
7861,SP,franco da rocha,-23.316055495212765,-46.71459414434072
7862,SP,franco da rocha,-23.31927468325041,-46.71063172514582
7863,SP,franco da rocha,-23.312394293614464,-46.69430199851362
7865,SP,franco da rocha,-23.30572094330811,-46.72243000953014
7866,SP,franco da rocha,-23.299894547423293,-46.70987399547249
7867,SP,franco da rocha,-23.314738700661557,-46.77655867080499
7868,SP,franco da rocha,-23.303132999999995,-46.74339900000001
7901,SP,francisco morato,-23.282749472581056,-46.74616839642183
7902,SP,francisco morato,-23.290786798138072,-46.74271871999235
7903,SP,francisco morato,-23.295933326736925,-46.74004584918371
7904,SP,francisco morato,-23.297599837395694,-46.73668052957642
7905,SP,francisco morato,-23.2895548269244,-46.76289362355178
7906,SP,francisco morato,-23.29820741159299,-46.74496365249403
7907,SP,francisco morato,-23.29638081031615,-46.74878124582164
7908,SP,francisco morato,-23.29049024074624,-46.74999503418144
7909,SP,francisco morato,-23.2896879063978,-46.74444231441482
7910,SP,francisco morato,-23.27904620351214,-46.74557237381302
7911,SP,francisco morato,-23.28428634908954,-46.75148784465571
7912,SP,francisco morato,-23.290199306803242,-46.755699360867645
7913,SP,francisco morato,-23.288553925040922,-46.76185750379322
7914,SP,francisco morato,-23.281210878109327,-46.755523467828944
7915,SP,francisco morato,-23.276870056365063,-46.73002361527612
7916,SP,francisco morato,-23.27723168586681,-46.75800687535087
7917,SP,francisco morato,-23.276326046256674,-46.750870729848636
7919,SP,francisco morato,-23.264344491636212,-46.733145529853346
7920,SP,francisco morato,-23.271551800207323,-46.74831360142325
7921,SP,francisco morato,-23.27257382858982,-46.76077311006302
7929,SP,francisco morato,-23.26311574285444,-46.75501300779021
7930,SP,francisco morato,-23.25912573018633,-46.75025586542835
7934,SP,francisco morato,-23.28444633281737,-46.75072475558663
7935,SP,francisco morato,-23.25957365202642,-46.74083140878507
7936,SP,francisco morato,-23.261730361893274,-46.743094772349366
7940,SP,francisco morato,-23.269965601227288,-46.7476155440934
7941,SP,francisco morato,-23.268565993942754,-46.74450237928633
7942,SP,francisco morato,-23.27515137975946,-46.73967856442443
7943,SP,francisco morato,-23.266253419310974,-46.739691089952075
7944,SP,francisco morato,-23.265565499256684,-46.73174583108872
7945,SP,francisco morato,-23.265186418898157,-46.73105582336435
7946,SP,francisco morato,-23.27758890590671,-46.73788171203503
7950,SP,francisco morato,-23.273255495987577,-46.7445708869315
7951,SP,francisco morato,-23.272844116881494,-46.73227468624087
7952,SP,francisco morato,-23.273027497151194,-46.73361292555947
7953,SP,francisco morato,-23.265194209995613,-46.726009124015185
7955,SP,francisco morato,-23.269732108329606,-46.72475214384342
7956,SP,francisco morato,-23.278066594811495,-46.73088741800929
7957,SP,francisco morato,-23.27276972063295,-46.72997813536462
7980,SP,francisco morato,-23.277100257017477,-46.74644744318333
7985,SP,francisco morato,-23.284853082194953,-46.70453177521177
7986,SP,francisco morato,-23.289276481075834,-46.70007881481618
7987,SP,francisco morato,-23.288672163449743,-46.707177053185355
7988,SP,francisco morato,-23.27931499999994,-46.74185832299997
7989,SP,francisco morato,-23.297531990002177,-46.714723349840405
7990,SP,francisco morato,-23.278975493835596,-46.740083218509824
7991,SP,francisco morato,-23.28328298779054,-46.739880984409666
7992,SP,francisco morato,-23.286687698500874,-46.73447758430005
7995,SP,francisco morato,-23.29533394213679,-46.72946174271559
7996,SP,francisco morato,-23.29910019662765,-46.72544288512477
7997,SP,francisco morato,-23.2777759016092,-46.732662561582764
7998,SP,francisco morato,-23.29266238984736,-46.733882891887696
8010,SP,sao paulo,-23.494249981391516,-46.43790681779346
8011,SP,sao paulo,-23.49546392327853,-46.446859080275196
8020,SP,sao paulo,-23.504440924055604,-46.441597369679734
8021,SP,sao paulo,-23.50017464966565,-46.434599705126324
8022,SP,sao paulo,-23.49373195871491,-46.42509677358785
8030,SP,sao paulo,-23.503058671302956,-46.421940335464576
8031,SP,sao paulo,-23.512162421733105,-46.42342721012386
8032,SP,sao paulo,-23.517916848328984,-46.42644190018711
8040,SP,sao paulo,-23.50790998209724,-46.44844177516166
8041,SP,sao paulo,-23.515496780557193,-46.44086366810252
8042,SP,sao paulo,-23.50802918281262,-46.43400680608569
8050,SP,sao paulo,-23.510714956772013,-46.45794112306551
8051,SP,sao paulo,-23.512808769303458,-46.46792574882078
8060,SP,sao paulo,-23.50236785112452,-46.45233876667048
8061,SP,sao paulo,-23.502398072511145,-46.46438930789333
8062,SP,sao paulo,-23.51056436890055,-46.47338295693494
8070,SP,sao paulo,-23.495804886256867,-46.4612569031528
8071,SP,sao paulo,-23.490768393476777,-46.44951252593972
8072,SP,sao paulo,-23.508538686128333,-46.48281124140477
8080,SP,sao paulo,-23.48728980577957,-46.430494562320064
8081,SP,sao paulo,-23.48568114339756,-46.41924256980644
8090,SP,sao paulo,-23.479985442757272,-46.434953644704684
8110,SP,sao paulo,-23.498095147648698,-46.39935527909574
8111,SP,sao paulo,-23.491671233746917,-46.379694588102474
8115,SP,sao paulo,-23.491404163057172,-46.39085953842352
8120,SP,sao paulo,-23.503288596353393,-46.39698512708656
8121,SP,sao paulo,-23.50220446643669,-46.38403981818491
8122,SP,sao paulo,-23.496131218340896,-46.37959678168585
8130,SP,sao paulo,-23.507162406744186,-46.37461574162443
8131,SP,sao paulo,-23.50301345785272,-46.37615038260086
8132,SP,sao paulo,-23.509723578059898,-46.37601839177101
8140,SP,sao paulo,-23.51122757265202,-46.39926664310811
8141,SP,sao paulo,-23.513980575801757,-46.39203550322662
8142,SP,sao paulo,-23.52005182923098,-46.39379303264525
8143,SP,sao paulo,-23.516037108265643,-46.46120365757069
8150,SP,sao paulo,-23.518598194844834,-46.414185438585996
8151,SP,sao paulo,-23.51801814737263,-46.403991488962326
8152,SP,sao paulo,-23.51293621155892,-46.40659707687482
8160,SP,sao paulo,-23.504102599146503,-46.41042104665401
8161,SP,sao paulo,-23.503288464747673,-46.4137484960546
8180,SP,sao paulo,-23.49356168069796,-46.42215269914012
8190,SP,sao paulo,-23.48775861154809,-46.394107937669304
8191,SP,sao paulo,-23.48121179782437,-46.384086336619994
8210,SP,sao paulo,-23.53670143883989,-46.44952313065654
8215,SP,sao paulo,-23.54011963429444,-46.44461361959087
8220,SP,sao paulo,-23.537514702420655,-46.46670018031645
8223,SP,sao paulo,-23.526938595497494,-46.4713779345417
8225,SP,sao paulo,-23.529955580387753,-46.461656157215515
8226,SP,sao paulo,-23.5555967592312,-46.55117681334883
8230,SP,sao paulo,-23.52197311192507,-46.452619636412294
